,TIMESTAMP_START,TIMESTAMP_END,TA_F,VPD_F,SW_IN_F,LW_IN_F,SW_OUT,LW_OUT,WS_F,PA_F,LE_F_MDS,H_F_MDS,G_F_MDS,LE_CORR
212,201901051000,201901051030,2.147,3.069,284.645,235.007,15.4695,312.872,1.183,97.878,26.7284,56.1299,-36.4689,-9999
213,201901051030,201901051100,4.153,4.118,353.276,238.037,23.3712,321.926,0.995,97.898,84.5364,102.091,-23.5259,-9999
214,201901051100,201901051130,6.142,5.491,408.409,242.086,29.8613,331.519,0.847,97.878,41.3925,106.533,-16.2324,-9999
215,201901051130,201901051200,8.632,6.819,450.399,247.169,35.0143,342.64,0.653,97.851,33.058,119.585,-12.1236,-9999
216,201901051200,201901051230,10.301,7.909,478.047,251.063,40.2005,353.496,0.712,97.791,36.709,127.217,-9.64419,-9999
217,201901051230,201901051300,11.811,9.146,491.039,255.231,43.313,363.697,0.493,97.729,37.8505,132.858,-7.83351,-9999
218,201901051300,201901051330,13.006,10.684,489.165,258.342,43.5292,367.965,1.037,97.668,51.3459,102.476,47.534,-9999
219,201901051330,201901051400,14.306,12.254,474.262,260.846,42.2875,377.363,0.874,97.602,40.2648,94.1705,87.1995,-9999
220,201901051400,201901051430,15.195,13.198,444.203,263.426,39.1424,381.121,0.844,97.561,57.5427,111.717,79.489,-9999
221,201901051430,201901051500,16.216,14.512,399.17,264.949,34.1956,381.728,0.532,97.543,28.7038,61.1095,39.7663,-9999
222,201901051500,201901051530,16.612,15.084,343.996,266.643,29.1556,381.445,0.691,97.505,44.7693,86.7558,25.384,-9999
223,201901051530,201901051600,17.064,15.668,277.179,266.72,21.2727,377.271,1.15,97.472,34.9141,54.9032,36.2741,-9999
224,201901051600,201901051630,17.051,15.555,202.407,265.366,11.138,368.613,1.016,97.451,18.1493,15.2902,18.1406,-9999
225,201901051630,201901051700,15.446,13.832,31.137,264.047,0.589136,351.111,0.764,97.418,15.4419,-32.3209,7.51078,-9999
226,201901051700,201901051730,15.201,13.508,19.859,263.309,1.9663,344.494,0.922,97.434,2.90367,-27.0238,-5.81461,-9999
227,201901051730,201901051800,15.133,12.993,7.634,265.479,1.77082,342.04,1.03,97.444,8.30233,-25.2125,-13.2704,-9999
228,201901051800,201901051830,14.445,11.768,0.033,265.839,0.866113,337.38,0.885,97.447,5.60699,-20.0019,-18.7163,-9999
229,201901051830,201901051900,13.23,9.978,0.0,263.285,0.463577,334.746,1.299,97.488,5.29637,-68.4828,-22.4037,-9999
230,201901051900,201901051930,11.686,8.592,0.0,259.611,0.19601,317.896,2.101,97.539,6.03005,-34.6777,-23.3188,-9999
231,201901051930,201901052000,11.215,8.438,0.0,256.697,0.7726,296.432,1.813,97.581,1.69998,-21.088,-25.5112,-9999
232,201901052000,201901052030,11.002,8.326,0.0,254.128,1.12519,295.646,1.566,97.593,0.675496,-13.599,-28.9408,-9999
233,201901052030,201901052100,10.608,8.028,0.0,252.547,1.2321,282.055,0.715,97.579,1.9169,-5.2172,-31.1233,-9999
234,201901052100,201901052130,9.37,7.06,0.0,250.564,1.00176,258.973,0.6,97.589,1.57046,-33.1206,-33.2171,-9999
235,201901052130,201901052200,8.18,6.108,0.0,247.864,1.0337,281.655,0.688,97.595,-0.267742,-3.55555,-33.9567,-9999
236,201901052200,201901052230,7.203,5.467,0.0,247.138,1.21482,314.361,0.87,97.597,1.28529,-28.0903,-31.7554,-9999
237,201901052230,201901052300,6.135,4.767,0.0,244.672,1.4504,313.377,1.154,97.578,0.87927,-20.7976,-31.5214,-9999
238,201901052300,201901052330,5.954,4.782,0.0,244.173,1.14239,313.393,0.838,97.569,1.92699,-26.6803,-31.3209,-9999
239,201901052330,201901060000,6.303,5.179,0.0,245.45,1.47742,313.958,1.545,97.564,0.160675,-27.6534,-31.1162,-9999
240,201901060000,201901060030,6.335,5.334,0.0,245.459,1.53701,312.474,0.755,97.535,1.77184,-15.1635,-30.8557,-9999
241,201901060030,201901060100,5.304,4.938,0.0,243.955,0.485852,309.169,0.252,97.509,1.74863,-25.6257,-30.7246,-9999
242,201901060100,201901060130,4.125,4.123,0.0,243.304,1.22399,301.151,1.141,97.505,-1.20154,-23.2262,-30.7699,-9999
243,201901060130,201901060200,4.771,4.636,0.0,244.264,1.38166,308.561,1.081,97.499,1.64874,-19.2708,-30.8607,-9999
244,201901060200,201901060230,6.113,5.644,0.0,244.36,2.1965,310.116,0.592,97.517,1.99652,-14.5111,-30.9127,-9999
245,201901060230,201901060300,5.078,5.17,0.0,241.905,1.20695,305.904,0.364,97.517,1.70199,-25.3283,-30.9548,-9999
246,201901060300,201901060330,2.232,3.263,0.0,240.141,1.12997,301.143,1.17,97.523,1.55261,-23.5061,-31.3569,-9999
247,201901060330,201901060400,3.58,4.124,0.0,240.599,1.40502,303.293,1.031,97.518,2.46221,-46.5287,-32.1516,-9999
248,201901060400,201901060430,3.468,4.08,0.0,239.482,1.45712,301.785,1.204,97.48,1.7474,-25.0129,-32.9834,-9999
249,201901060430,201901060500,3.448,4.216,0.0,238.564,1.16342,301.184,0.488,97.439,6.37276,-81.9279,-34.168,-9999
250,201901060500,201901060530,3.778,4.409,0.115,240.189,2.39561,300.379,0.902,97.418,1.7404,-73.5866,-38.4462,-9999
251,201901060530,201901060600,4.098,4.734,0.0,238.198,1.40959,300.165,0.419,97.386,1.78151,-25.3653,-42.0579,-9999
252,201901060600,201901060630,4.134,4.679,0.0,239.68,1.70886,299.283,0.2,97.379,21.7629,-150.003,-43.5423,-9999
253,201901060630,201901060700,4.536,4.947,0.003,239.312,1.89966,299.711,0.558,97.383,8.54344,-121.379,-44.3574,-9999
254,201901060700,201901060730,5.259,5.452,0.01,241.12,2.23687,302.804,1.424,97.401,9.43467,-99.6411,-44.6201,-9999
255,201901060730,201901060800,6.027,5.978,0.0,241.965,0.993783,306.536,1.223,97.41,1.81919,-9.86292,-43.6679,-9999
256,201901060800,201901060830,5.165,5.457,0.273,241.589,1.13899,303.741,1.234,97.413,1.74863,-25.9747,-43.2158,-9999
257,201901060830,201901060900,4.255,4.955,10.041,238.697,1.37955,301.949,0.288,97.434,19.7309,-25.5779,-42.8916,-9999
258,201901060900,201901060930,3.415,4.273,98.174,237.285,4.219,301.293,0.378,97.468,1.36396,-18.1435,-41.3905,-9999
259,201901060930,201901061000,4.233,4.378,207.836,239.844,8.17896,307.639,0.618,97.514,11.3881,29.5978,-37.8176,-9999
260,201901061000,201901061030,6.656,5.463,284.824,242.64,13.9122,315.797,0.3,97.528,23.8863,11.4866,-30.8009,-9999
261,201901061030,201901061100,8.394,6.477,353.667,246.272,22.5772,329.674,0.473,97.531,25.0927,49.1105,-19.8614,-9999
262,201901061100,201901061130,10.426,8.673,409.998,251.543,29.7323,342.897,0.643,97.531,51.5841,63.2968,-13.0681,-9999
263,201901061130,201901061200,11.616,9.798,451.341,254.856,34.5572,352.923,0.417,97.526,39.0345,84.4655,-9.75678,-9999
264,201901061200,201901061230,12.693,10.875,479.241,258.33,39.7064,362.626,0.772,97.464,50.6669,96.3817,-7.66317,-9999
265,201901061230,201901061300,13.959,12.223,492.771,261.663,43.451,371.959,0.688,97.389,47.3904,93.4051,-5.05128,-9999
266,201901061300,201901061330,14.944,13.596,492.816,263.308,44.439,378.834,1.248,97.331,55.698,170.729,72.2026,-9999
267,201901061330,201901061400,15.413,14.226,475.415,264.357,43.1627,381.366,1.143,97.278,47.5082,134.491,86.2003,-9999
268,201901061400,201901061430,15.898,14.731,445.072,266.102,39.9291,383.498,0.838,97.246,36.319,101.589,84.9057,-9999
269,201901061430,201901061500,16.194,15.125,402.401,266.346,35.4881,383.691,1.216,97.248,43.8426,103.049,44.6728,-9999
270,201901061500,201901061530,16.608,15.679,346.558,267.257,30.3764,382.046,1.355,97.24,51.0401,99.2057,28.3422,-9999
271,201901061530,201901061600,16.693,15.818,278.701,267.543,22.8088,377.11,1.098,97.233,35.0126,63.1374,37.5881,-9999
272,201901061600,201901061630,16.898,15.942,205.09,267.336,13.8157,370.703,1.469,97.228,27.7966,21.7404,20.4601,-9999
273,201901061630,201901061700,15.21,13.862,36.324,265.444,0.492338,353.806,0.839,97.197,19.6708,-48.1821,11.5211,-9999
274,201901061700,201901061730,14.19,12.554,20.315,262.523,2.0772,342.589,0.215,97.224,9.87,-41.9883,-3.72506,-9999
275,201901061730,201901061800,13.621,11.745,8.268,260.878,1.99407,337.171,1.03,97.244,5.67662,-24.1508,-13.3584,-9999
276,201901061800,201901061830,13.081,11.15,0.012,259.908,1.44131,332.532,0.514,97.246,1.34406,-13.7615,-20.4509,-9999
277,201901061830,201901061900,12.225,10.286,0.0,258.48,1.2279,326.575,0.888,97.263,-0.00619074,-18.699,-25.7422,-9999
278,201901061900,201901061930,11.877,9.834,0.0,256.578,1.05813,328.544,1.844,97.276,1.2057,-38.349,-28.7669,-9999
279,201901061930,201901062000,10.998,9.076,0.0,255.329,0.314016,326.701,1.506,97.294,1.98611,-10.214,-30.5746,-9999
280,201901062000,201901062030,10.037,8.213,0.0,254.167,1.01507,321.78,1.377,97.313,1.78099,-29.0637,-32.1186,-9999
281,201901062030,201901062100,10.305,8.602,0.0,253.206,0.978444,321.483,1.409,97.323,1.7603,-26.8349,-33.3199,-9999
282,201901062100,201901062130,9.803,8.235,0.0,251.727,0.610387,322.283,1.688,97.333,1.27727,-26.7293,-33.9717,-9999
283,201901062130,201901062200,9.287,7.825,0.0,250.044,0.543308,318.363,1.201,97.345,0.394494,-16.9076,-34.1348,-9999
284,201901062200,201901062230,8.211,6.986,0.0,247.93,0.424336,299.308,1.254,97.342,0.0462518,-15.4883,-31.2694,-9999
285,201901062230,201901062300,7.866,6.734,0.0,246.599,1.59047,308.494,0.694,97.332,0.650571,-28.8709,-30.7418,-9999
286,201901062300,201901062330,7.393,6.436,0.0,245.459,1.34721,306.262,0.932,97.338,0.416849,-16.9534,-30.5863,-9999
287,201901062330,201901070000,6.802,6.026,0.0,244.941,1.21928,302.388,1.125,97.34,0.0216455,-13.0881,-30.4611,-9999
288,201901070000,201901070030,6.55,5.875,0.0,245.324,1.22942,298.681,1.27,97.353,0.567221,-14.0247,-30.343,-9999
289,201901070030,201901070100,6.157,5.67,0.0,245.803,0.993891,296.54,0.874,97.344,2.52283,-50.2367,-30.2625,-9999
290,201901070100,201901070130,3.535,4.087,0.0,243.485,0.693786,298.481,1.18,97.346,-0.0845214,-23.6131,-30.2654,-9999
291,201901070130,201901070200,3.933,4.254,0.0,243.781,1.22433,301.945,1.321,97.356,1.79829,-17.3484,-30.4439,-9999
292,201901070200,201901070230,4.079,4.378,0.0,243.734,1.13857,303.613,1.169,97.35,-1.56381,-10.2328,-30.5825,-9999
293,201901070230,201901070300,4.382,4.556,0.0,242.576,1.43453,303.397,1.548,97.372,1.68823,-7.87523,-30.7532,-9999
294,201901070300,201901070330,2.999,3.816,0.0,241.196,0.35547,301.394,0.7,97.373,1.75428,-19.8061,-31.0699,-9999
295,201901070330,201901070400,3.061,3.817,0.0,240.373,1.28589,301.111,1.325,97.374,0.576133,-17.2331,-31.7243,-9999
296,201901070400,201901070430,3.561,4.129,0.0,241.134,1.56327,301.066,1.32,97.362,0.539383,-20.9525,-32.4325,-9999
297,201901070430,201901070500,2.837,3.769,0.0,240.455,0.763938,300.346,1.07,97.332,0.870745,-23.5118,-33.646,-9999
298,201901070500,201901070530,3.332,4.06,0.0,240.984,1.69358,300.604,1.384,97.307,0.870641,-16.1411,-37.9943,-9999
299,201901070530,201901070600,3.128,3.998,0.0,240.504,1.13829,300.866,1.326,97.301,0.764576,-13.3351,-40.1964,-9999
300,201901070600,201901070630,3.131,4.02,0.0,240.335,1.26496,300.318,0.879,97.315,0.141947,-3.55365,-41.0906,-9999
301,201901070630,201901070700,1.71,3.308,0.0,239.29,0.660801,297.515,0.532,97.309,-2.51297,-23.0915,-41.8156,-9999
302,201901070700,201901070730,1.455,3.106,0.0,239.493,1.56237,295.073,1.287,97.318,1.88612,-17.3779,-42.8826,-9999
303,201901070730,201901070800,2.111,3.497,0.0,239.684,1.25438,297.974,1.271,97.325,1.36381,-19.337,-43.6592,-9999
304,201901070800,201901070830,2.103,3.486,0.355,239.49,1.35312,299.095,1.236,97.342,0.412062,-11.4707,-43.9021,-9999
305,201901070830,201901070900,1.583,3.229,11.307,238.409,2.13519,298.773,1.3,97.368,0.676988,-6.97454,-43.4416,-9999
306,201901070900,201901070930,1.937,3.334,104.403,239.674,4.17121,300.629,0.764,97.403,9.24559,-3.15846,-40.9655,-9999
307,201901070930,201901071000,3.292,3.91,207.588,242.522,7.89955,308.19,0.699,97.427,4.21794,21.5442,-36.5163,-9999
308,201901071000,201901071030,5.416,4.89,285.728,245.277,14.7915,316.882,0.56,97.416,14.2466,31.4695,-29.4142,-9999
309,201901071030,201901071100,6.858,6.09,354.688,247.751,22.9699,327.811,0.761,97.415,53.6767,64.4449,-18.4559,-9999
310,201901071100,201901071130,8.262,7.163,411.177,250.274,29.8448,337.901,0.85,97.428,46.5217,73.5453,-12.1219,-9999
311,201901071130,201901071200,10.294,8.775,452.977,253.548,35.0315,348.708,0.227,97.422,43.6335,103.23,-9.06491,-9999
312,201901071200,201901071230,11.918,9.981,480.519,256.751,39.5925,359.886,0.294,97.37,46.9624,97.9382,-7.1937,-9999
313,201901071230,201901071300,13.244,11.204,494.627,259.66,42.7437,369.143,0.363,97.3,57.0458,115.282,-4.74604,-9999
314,201901071300,201901071330,13.806,11.829,492.436,262.337,43.6648,374.928,0.529,97.241,36.3881,116.266,70.253,-9999
315,201901071330,201901071400,14.651,12.637,475.865,264.856,41.9662,379.694,0.647,97.201,46.7779,110.162,86.1453,-9999
316,201901071400,201901071430,15.63,13.726,443.486,266.827,38.5058,381.61,0.256,97.178,34.0559,121.739,85.6639,-9999
317,201901071430,201901071500,16.115,14.297,400.106,267.692,33.8291,382.618,0.815,97.194,40.0529,95.2215,46.2089,-9999
318,201901071500,201901071530,16.366,14.774,344.91,268.56,28.8842,380.381,0.961,97.165,56.1195,99.2584,29.3266,-9999
319,201901071530,201901071600,16.619,15.39,276.553,270.002,21.0083,374.8,0.824,97.154,49.0723,29.1211,38.0404,-9999
320,201901071600,201901071630,16.134,14.571,202.707,269.056,12.0373,366.914,0.773,97.156,27.9538,20.4047,20.7199,-9999
321,201901071630,201901071700,14.658,12.985,40.685,267.905,0.7087,349.396,1.227,97.142,10.5536,-39.1861,11.1005,-9999
322,201901071700,201901071730,14.392,12.376,21.768,266.055,2.01606,344.081,1.472,97.192,16.6344,-46.4366,-3.34089,-9999
323,201901071730,201901071800,13.545,12.04,8.52,263.738,1.09069,340.056,1.109,97.212,35.9326,-106.799,-11.8302,-9999
324,201901071800,201901071830,11.49,9.34,0.013,260.332,0.00452324,330.587,1.225,97.246,2.1535,-15.1204,-19.642,-9999
325,201901071830,201901071900,10.574,8.013,0.0,258.594,0.779107,326.046,0.719,97.3,3.46228,-13.6948,-25.4549,-9999
326,201901071900,201901071930,10.245,7.84,0.0,257.692,1.3759,315.329,0.698,97.33,-6.83609,-32.506,-28.4112,-9999
327,201901071930,201901072000,9.49,6.867,0.0,256.7,0.9362,321.592,0.816,97.366,-3.88028,-18.6879,-30.1679,-9999
328,201901072000,201901072030,8.748,5.625,0.0,254.543,1.25205,317.76,0.477,97.38,0.629952,-9.96929,-31.5285,-9999
329,201901072030,201901072100,7.971,4.37,0.0,254.974,1.22472,302.151,0.507,97.418,0.465416,-13.7672,-32.4892,-9999
330,201901072100,201901072130,6.794,3.595,0.0,253.954,0.858111,301.548,0.153,97.448,-9.48102,-40.4745,-33.3695,-9999
331,201901072130,201901072200,4.963,3.298,0.0,251.74,1.05824,304.003,1.335,97.472,1.54922,-17.6292,-33.8969,-9999
332,201901072200,201901072230,4.271,3.215,0.0,250.38,0.541429,306.8,0.929,97.487,10.996,-14.5252,-31.1859,-9999
333,201901072230,201901072300,4.106,3.468,0.0,248.932,1.24507,307.49,1.445,97.512,5.80244,-25.5062,-30.7606,-9999
334,201901072300,201901072330,3.941,3.759,0.0,247.443,0.962911,307.262,1.547,97.507,8.11659,-25.2275,-30.4707,-9999
335,201901072330,201901080000,4.235,4.15,0.0,246.816,1.0036,307.416,1.679,97.505,3.44659,-24.7196,-30.3165,-9999
336,201901080000,201901080030,3.483,3.629,0.0,243.993,0.615977,305.186,1.223,97.506,1.73305,-10.3318,-30.1874,-9999
337,201901080030,201901080100,2.758,3.359,0.0,240.608,0.654208,301.465,0.403,97.492,1.60688,-64.3646,-30.2459,-9999
338,201901080100,201901080130,0.954,2.345,0.0,237.752,1.0065,299.462,1.73,97.492,4.30246,-24.1086,-30.5687,-9999
339,201901080130,201901080200,1.113,2.573,0.0,236.431,0.796325,300.664,1.35,97.494,2.31768,-20.6877,-30.9203,-9999
340,201901080200,201901080230,1.075,2.728,0.0,235.247,1.51492,298.232,1.614,97.521,1.10968,-19.9932,-31.3131,-9999
341,201901080230,201901080300,1.428,3.036,0.0,234.324,1.54639,297.13,0.995,97.527,-4.90205,-11.8216,-32.1777,-9999
342,201901080300,201901080330,0.395,2.569,0.0,232.86,0.620367,295.136,0.766,97.549,-1.37617,-13.3338,-33.4062,-9999
343,201901080330,201901080400,0.994,2.742,0.0,233.062,2.13154,296.132,0.876,97.557,1.20037,-7.97369,-36.2535,-9999
344,201901080400,201901080430,0.001,2.356,0.0,233.063,0.703728,293.436,1.136,97.55,0.944688,-20.643,-42.6216,-9999
345,201901080430,201901080500,-0.585,2.12,0.0,231.455,1.1356,292.703,1.082,97.552,0.985208,-20.6635,-45.3693,-9999
346,201901080500,201901080530,-0.889,1.996,0.0,231.537,1.39899,291.502,0.628,97.54,2.22439,-20.1432,-46.8664,-9999
347,201901080530,201901080600,-1.121,1.938,0.0,230.277,1.1049,290.995,1.167,97.537,0.648342,-18.3077,-48.1166,-9999
348,201901080600,201901080630,-0.946,2.064,0.0,229.418,1.53242,290.261,1.226,97.549,1.42913,-16.9967,-49.3229,-9999
349,201901080630,201901080700,-0.727,2.237,0.0,229.174,1.34196,291.207,1.065,97.543,1.41869,-14.7923,-50.1039,-9999
350,201901080700,201901080730,-1.638,1.862,0.0,229.045,0.998606,288.477,0.48,97.53,0.386201,-20.4517,-50.6266,-9999
351,201901080730,201901080800,-0.881,2.16,0.0,228.091,1.81714,288.807,1.371,97.532,1.39474,-17.126,-51.6756,-9999
352,201901080800,201901080830,-0.656,2.277,0.444,228.102,1.64963,290.819,1.62,97.547,0.502109,-13.2284,-52.0971,-9999
353,201901080830,201901080900,-0.791,2.247,12.889,227.469,2.41404,291.878,1.391,97.566,0.277252,-14.2664,-51.1054,-9999
354,201901080900,201901080930,-0.564,2.317,104.516,228.044,4.50485,294.396,1.412,97.584,2.92095,-6.48219,-47.9496,-9999
355,201901080930,201901081000,0.304,2.614,203.476,229.757,8.6382,301.267,0.848,97.601,5.70491,27.3636,-42.4172,-9999
356,201901081000,201901081030,1.512,3.139,284.366,231.572,15.7967,311.096,1.05,97.604,17.8254,62.23,-34.2091,-9999
357,201901081030,201901081100,2.936,3.815,354.543,233.912,24.1748,319.793,1.09,97.621,30.3686,103.885,-20.3041,-9999
358,201901081100,201901081130,4.984,4.704,411.431,237.608,30.9061,327.734,0.57,97.594,25.9599,156.275,-13.2353,-9999
359,201901081130,201901081200,7.043,6.117,454.373,241.581,36.0817,337.431,0.585,97.569,25.5432,146.879,-9.28714,-9999
360,201901081200,201901081230,8.448,7.208,482.833,245.189,40.9026,347.947,0.418,97.502,17.1932,69.8822,-7.53235,-9999
361,201901081230,201901081300,9.874,8.204,495.982,248.578,43.8262,357.395,0.354,97.421,25.861,119.864,-5.56291,-9999
362,201901081300,201901081330,10.725,8.873,494.445,251.493,44.4261,364.429,0.722,97.349,24.92,114.963,37.453,-9999
363,201901081330,201901081400,11.715,9.618,477.459,253.658,42.9814,368.563,0.315,97.285,17.9838,62.2612,103.522,-9999
364,201901081400,201901081430,12.841,10.574,447.01,256.532,38.6177,372.488,0.522,97.22,26.5276,77.6627,80.9751,-9999
365,201901081430,201901081500,14.05,11.719,401.967,260.572,34.0356,374.516,0.178,97.193,42.6446,105.478,40.5673,-9999
366,201901081500,201901081530,14.675,12.378,345.812,263.512,28.2808,374.434,0.13,97.14,27.0714,78.262,24.0775,-9999
367,201901081530,201901081600,15.169,13.032,280.202,263.985,21.6441,371.768,0.787,97.103,33.8156,45.7183,35.0226,-9999
368,201901081600,201901081630,15.316,13.162,207.257,263.57,12.7457,363.833,0.554,97.079,21.9935,18.4161,19.1764,-9999
369,201901081630,201901081700,14.105,11.92,44.364,261.828,0.73938,347.831,1.138,97.029,9.75564,-2.25483,10.2125,-9999
370,201901081700,201901081730,13.831,12.029,21.5,259.703,2.25702,337.282,0.931,97.033,0.801253,-12.0836,-4.42363,-9999
371,201901081730,201901081800,13.466,11.69,9.234,259.816,1.67451,332.723,0.446,97.023,5.12582,-43.1596,-13.3252,-9999
372,201901081800,201901081830,12.653,10.851,0.339,260.304,1.45593,330.058,0.489,97.027,-1.43347,-38.4414,-19.7136,-9999
373,201901081830,201901081900,12.067,10.227,0.0,259.918,1.31774,325.991,0.282,97.027,2.84119,-83.0597,-24.5777,-9999
374,201901081900,201901081930,9.793,8.373,0.0,258.696,0.596795,320.348,0.307,97.04,-23.0325,-31.7302,-27.642,-9999
375,201901081930,201901082000,9.861,8.153,0.0,258.876,1.59192,321.325,0.751,97.041,1.32027,-17.0142,-29.4406,-9999
376,201901082000,201901082030,9.781,7.84,0.0,258.282,1.68949,322.36,1.382,97.047,1.88813,-13.4156,-30.394,-9999
377,201901082030,201901082100,9.524,7.588,0.0,256.705,1.01211,322.528,1.272,97.036,0.467335,-26.2923,-30.3766,-9999
378,201901082100,201901082130,8.204,6.665,0.0,253.599,1.20472,316.941,0.957,97.024,4.2342,-76.9643,-28.6872,-9999
379,201901082130,201901082200,7.64,6.268,0.0,252.642,1.26916,313.951,0.763,97.024,5.80661,-53.3639,-27.7382,-9999
380,201901082200,201901082230,7.921,6.496,0.0,252.848,1.60829,315.949,1.29,97.011,0.510131,-7.03186,-27.478,-9999
381,201901082230,201901082300,7.342,6.041,0.0,252.012,1.32378,314.901,1.04,96.973,0.898211,-31.7106,-27.2587,-9999
382,201901082300,201901082330,5.746,5.005,0.0,251.24,1.09124,310.902,0.804,96.959,1.63401,-26.1919,-27.1786,-9999
383,201901082330,201901090000,5.424,4.785,0.0,249.682,1.04659,312.627,1.23,96.939,1.69304,-25.0878,-27.2074,-9999
384,201901090000,201901090030,6.126,5.292,0.0,249.918,1.89819,311.221,0.793,96.893,1.79529,-21.8798,-27.218,-9999
385,201901090030,201901090100,5.413,4.953,0.0,250.575,1.32069,309.453,0.649,96.863,4.14737,-38.6863,-27.3404,-9999
386,201901090100,201901090130,4.351,4.343,0.0,249.816,0.839762,307.793,1.054,96.851,1.87353,-43.2116,-27.49,-9999
387,201901090130,201901090200,4.485,4.447,0.0,251.098,1.28047,307.762,0.387,96.831,1.66264,-27.0691,-27.7276,-9999
